No,DUR유형,단일/복합,DUR성분코드,DUR성분,복합일경우이것과먹으면문제,병용금기단일/복합,병용금기DUR성분코드,병용금기dur성분,병용금기복합제,금기내용
1304,병용금기,복합,D000219,로수바스타틴,D000350,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1305,병용금기,복합,D000455,아토르바스타틴,D001688,단일,D000619,푸시딘산,,횡문근융해와 같은 중증의 근육이상 보고
1306,병용금기,복합,D000455,아토르바스타틴,D001688,단일,D000334,사이클로스포린,,"근육병증, 횡문근융해 위험 증가 가능"
1307,병용금기,복합,D000455,아토르바스타틴,D001688,단일,D000762,이트라코나졸,,"근육병증, 횡문근융해 위험 증가 가능"
1308,병용금기,복합,D000455,아토르바스타틴,D001688,단일,D000769,케토코나졸,,"근육병증, 횡문근융해 위험 증가 가능"
1309,병용금기,복합,D000455,아토르바스타틴,D001688,단일,D000405,포사코나졸,,"근육병증, 횡문근융해 위험 증가 가능"
1310,병용금기,복합,D000455,아토르바스타틴,D001688,복합,D001362,글레카프레비르,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1311,병용금기,복합,D000219,로수바스타틴,D000624,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1312,병용금기,복합,D000219,로수바스타틴,D000624,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1313,병용금기,복합,D000219,로수바스타틴,D000624,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1314,병용금기,복합,D000455,아토르바스타틴,D000152/D000273,단일,D000619,푸시딘산,,횡문근융해와 같은 중증의 근육이상 보고
1315,병용금기,복합,D000455,아토르바스타틴,D000152/D000273,단일,D000334,사이클로스포린,,"근육병증, 횡문근융해 위험 증가 능"
1316,병용금기,복합,D000455,아토르바스타틴,D000152/D000273,단일,D000762,이트라코나졸,,"근육병증, 횡문근융해 위험 증가 가능"
1317,병용금기,복합,D000455,아토르바스타틴,D000152/D000273,단일,D000769,케토코나졸,,"근육병증, 횡문근융해 위험 증가 가능"
1318,병용금기,복합,D000219,로수바스타틴,D000670,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1319,병용금기,복합,D000219,로수바스타틴,D000670,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1320,병용금기,복합,D000219,로수바스타틴,D000670,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1321,병용금기,복합,D000455,아토르바스타틴,D000152/D000273,복합,D001362,글레카프레비르,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1322,병용금기,복합,D000455,아토르바스타틴,D000152/D000011,단일,D000619,푸시딘산,,횡문근융해와 같은 중증의 근육이상 보고
1323,병용금기,복합,D000455,아토르바스타틴,D000152/D000011,단일,D000334,사이클로스포린,,"근육병증, 횡문근융해 위험 증가 가능"
1324,병용금기,복합,D000455,아토르바스타틴,D000152/D000011,단일,D000762,이트라코나졸,,"근육병증, 횡문근융해 위험 증가 가능"
1325,병용금기,복합,D000219,로수바스타틴,D000718,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1326,병용금기,복합,D000219,로수바스타틴,D000785,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1327,병용금기,복합,D000219,로수바스타틴,D000785,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1328,병용금기,복합,D000455,아토르바스타틴,D000152/D000011,단일,D000769,케토코나졸,,"근육병증, 횡문근융해 위험 증가 가능"
1329,병용금기,복합,D000455,아토르바스타틴,D000152/D000011,단일,D000405,포사코나졸,,"근육병증, 횡문근융해 위험 증가 가능"
1330,병용금기,복합,D000455,아토르바스타틴,D000152/D000011,복합,D001362,글레카프레비르,D001363,횡문근융해증을 포함한 근육병증 위험 가능
1331,병용금기,복합,D000518,피타바스타틴,D000686,단일,D000334,사이클로스포린,,신기능 악화를 수반하는 횡문근융해증 발현 가능
1332,병용금기,복합,D000219,로수바스타틴,D000785,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1333,병용금기,복합,D000219,로수바스타틴,D000972,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1334,병용금기,복합,D000219,로수바스타틴,D000972,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1335,병용금기,복합,D000219,로수바스타틴,D001688,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1336,병용금기,복합,D000518,피타바스타틴,D000686,단일,D000619,푸시딘산,,"횡문근융해증, 근무력증, 동통 발생 가능"
1337,병용금기,복합,D000305,프라바스타틴,D000686,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1338,병용금기,복합,D000219,로수바스타틴,D000152,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1339,병용금기,복합,D000219,로수바스타틴,D000152,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1340,병용금기,복합,D000219,로수바스타틴,D000718,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1341,병용금기,복합,D000219,로수바스타틴,D000718,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1342,병용금기,복합,D000219,로수바스타틴,D001688,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1343,병용금기,복합,D000219,로수바스타틴,D001688,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1344,병용금기,복합,D000219,로수바스타틴,D000485,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1345,병용금기,복합,D000219,로수바스타틴,D000972,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1346,병용금기,복합,D000219,로수바스타틴,D000485,단일,D000619,푸시딘산,,"횡문근융해증, 근무력증, 동통 발생 가능"
1347,병용금기,복합,D000219,로수바스타틴,D000485,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1348,병용금기,복합,D000219,로수바스타틴,D000011,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1349,병용금기,복합,D000219,로수바스타틴,D000011,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1350,병용금기,복합,D000219,로수바스타틴,D000011,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1351,병용금기,복합,D000219,로수바스타틴,D000152/D000624,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1352,병용금기,복합,D000219,로수바스타틴,D000350/D000485,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1353,병용금기,복합,D000219,로수바스타틴,D000350/D000485,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1354,병용금기,복합,D000219,로수바스타틴,D000350/D000485,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1355,병용금기,단일,D000027,심바스타틴,,복합,D000673,코비시스타트,D000150,횡문근 융해를 포함한 근육병과 같은 중대한 반응 가능
1356,병용금기,복합,D000219,로수바스타틴,D000152/D000624,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1357,병용금기,복합,D000219,로수바스타틴,D000152/D000624,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1358,병용금기,복합,D000219,로수바스타틴,D000152/D000972,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1359,병용금기,복합,D000219,로수바스타틴,D000152/D000972,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1360,병용금기,복합,D000219,로수바스타틴,D000152/D000972,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1361,병용금기,단일,D000027,심바스타틴,,복합,D000673,코비시스타트,D000395,근육병증과 같은 이상사례 초래 가능
1362,병용금기,복합,D000027,심바스타틴,D000152,단일,D000405,포사코나졸,,횡문근융해증 발생 가능
1363,병용금기,복합,D000027,심바스타틴,D000152,단일,D000712,리토나비르,,횡문근융해를 포함한 근육병증 위험 가능
1364,병용금기,복합,D000219,로수바스타틴,D000152/D000485,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1365,병용금기,복합,D000219,로수바스타틴,D000152/D000485,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1366,병용금기,복합,D000219,로수바스타틴,D000152/D000485,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1367,병용금기,복합,D000219,로수바스타틴,D000152/D000011,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1368,병용금기,복합,D000219,로수바스타틴,D000152/D000011,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1369,병용금기,복합,D000027,심바스타틴,D000350,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1370,병용금기,복합,D000027,심바스타틴,D000350,복합,D000673,코비시스타트,D000150,횡문근융해를 포함한 근육병증 위험 가능
1371,병용금기,복합,D000027,심바스타틴,D000350,복합,D000673,코비시스타트,D000395,근병증의 위험 증가 가능
1372,병용금기,복합,D000027,심바스타틴,D000350,복합,D001362,글레카프레비르,D001363,근병증의 위험 증가 가능
1373,병용금기,복합,D000219,로수바스타틴,D000152/D000011,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1374,병용금기,복합,D000219,로수바스타틴,D000152/D000220,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1375,병용금기,복합,D000219,로수바스타틴,D000152/D000220,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1376,병용금기,복합,D000219,로수바스타틴,D000152/D000220,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1377,병용금기,복합,D000027,심바스타틴,D000350,복합,D000673,코비시스타트,D000561/D000665/D000281,횡문근융해를 포함한 근육병증 위험 가능
1378,병용금기,복합,D000027,심바스타틴,D000350,복합,D001650,니르마트렐비르,D000712,횡문근융해증을 포함하는 근육병증 가능
1379,병용금기,단일,D001723,이소소르비드이질산염,,단일,D000246,실데나필,,혈관확장작용 증가로 저혈압 효과 상승
1380,병용금기,단일,D000181,타다라필,,단일,D001723,이소소르비드이질산염,,혈압강하작용 증가
1381,병용금기,복합,D000219,로수바스타틴,D000152/D000350/D000220,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
1382,병용금기,복합,D000219,로수바스타틴,D000152/D000350/D000220,단일,D000619,푸시딘산,,횡문근융해증을 포함한 근육 관련 이상반응 보고
1383,병용금기,복합,D000219,로수바스타틴,D000152/D000350/D000220,복합,D001072,레디파스비르,D001071,횡문근융해증을 포함한 근육병증 위험 증가 가능
1384,병용금기,복합,D000219,로수바스타틴,D000152/D000350/D000485,단일,D000334,사이클로스포린,,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능"
